STACKED_BACKPROP,1436245512984,100
NODE_EXPANSIONS,1436245512987,11
POOL_USAGE,1436245512987,0
NODE_RE_EXPANSIONS,1436245512987,0
TRANSITION_RATE,1436245512987,0
STACKED_SELECT,1436245512987,4
STACKED_EXPAND,1436245512987,15
STACKED_GET_SLOT,1436245512987,15
STACKED_ROLLOUT,1436245512987,99
STACKED_BACKPROP,1436245512987,100
NODE_EXPANSIONS,1436245512989,16
POOL_USAGE,1436245512989,0
NODE_RE_EXPANSIONS,1436245512989,0
TRANSITION_RATE,1436245512989,0
STACKED_SELECT,1436245512989,3
STACKED_EXPAND,1436245512989,15
STACKED_GET_SLOT,1436245512989,15
STACKED_ROLLOUT,1436245512989,99
STACKED_BACKPROP,1436245512989,100
NODE_EXPANSIONS,1436245512989,17
POOL_USAGE,1436245512989,0
NODE_RE_EXPANSIONS,1436245512989,0
TRANSITION_RATE,1436245512989,0
STACKED_SELECT,1436245512989,2
STACKED_EXPAND,1436245512989,13
STACKED_GET_SLOT,1436245512989,13
STACKED_ROLLOUT,1436245512989,99
STACKED_BACKPROP,1436245512989,100
NODE_EXPANSIONS,1436245512989,18
POOL_USAGE,1436245512989,0
NODE_RE_EXPANSIONS,1436245512989,0
TRANSITION_RATE,1436245512989,0
STACKED_SELECT,1436245512989,4
STACKED_EXPAND,1436245512989,16
STACKED_GET_SLOT,1436245512989,16
STACKED_ROLLOUT,1436245512989,99
STACKED_BACKPROP,1436245512989,100
NODE_EXPANSIONS,1436245512991,23
POOL_USAGE,1436245512991,0
NODE_RE_EXPANSIONS,1436245512991,0
TRANSITION_RATE,1436245512991,0
STACKED_SELECT,1436245512991,2
STACKED_EXPAND,1436245512991,13
STACKED_GET_SLOT,1436245512991,13
STACKED_ROLLOUT,1436245512991,99
STACKED_BACKPROP,1436245512991,100
NODE_EXPANSIONS,1436245512993,27
POOL_USAGE,1436245512993,0
NODE_RE_EXPANSIONS,1436245512993,0
TRANSITION_RATE,1436245512993,0
STACKED_SELECT,1436245512993,4
STACKED_EXPAND,1436245512993,13
STACKED_GET_SLOT,1436245512993,13
STACKED_ROLLOUT,1436245512993,99
STACKED_BACKPROP,1436245512993,100
NODE_EXPANSIONS,1436245512994,28
POOL_USAGE,1436245512994,0
NODE_RE_EXPANSIONS,1436245512994,0
